"","scientific_name","fit","lwr","upr"
"1","Aglais ichnusa",1,0.999999999999997,1
"2","Aglais io",1.07889959807551,0.638940382769887,1.51885881338113
"3","Aglais urticae",1,1,1
"4","Agriades aquilo",23.0183600257635,-37.060608075915,83.097328127442
"5","Agriades dardanus",38.1955338794088,20.1232825541191,56.2677852046986
"6","Agriades glandon",6.553258181248,-2.07901478394781,15.1855311464438
"7","Agriades optilete",24.112785453179,10.8198270550147,37.4057438513434
"8","Agriades orbitulus",6.12681729971418,-1.41064395604312,13.6642785554715
"9","Agriades pyrenaicus",1,0.999999999999999,1
"10","Agriades zullichi",50,,
"11","Anthocharis cardamines",1,1,1
"12","Anthocharis damone",17.9667281523805,-7.95168638622364,43.8851426909846
"13","Anthocharis euphenoides",6.16535081009103,-9.36690177010512,21.6976033902872
"14","Anthocharis gruneri",23.0195954143348,-3.82027932861504,49.8594701572846
"15","Apatura ilia",6.45893069161147,2.60639977911043,10.3114616041125
"16","Apatura iris",7.8454239143857,2.97208344969818,12.7187643790732
"17","Apatura metis",17.3057454201624,8.10839465118976,26.5030961891351
"18","Aphantopus hyperantus",1.05287103024441,0.60740615798532,1.49833590250349
"19","Aporia crataegi",11.7363440045579,2.40255224341627,21.0701357656995
"20","Araschnia levana",3.61284117918125,-0.73441261522947,7.96009497359197
"21","Archon apollinus",20,,
"22","Arethusana arethusa",20.35060728857,5.37131093453446,35.3299036426056
"23","Argynnis laodice",26.6843092623831,3.57614342086618,49.7924751039001
"24","Argynnis pandora",4.46375196295628,-0.116947157958599,9.04445108387117
"25","Argynnis paphia",3.56448250712805,-1.57543447188824,8.70439948614433
"26","Aricia agestis",1.9207380946524,0.309654754418343,3.53182143488646
"27","Aricia anteros",40.5690950321156,6.28747822815905,74.8507118360722
"28","Aricia artaxerxes",11.2876703119695,2.69575899741169,19.8795816265274
"29","Aricia cramera",1,1,1
"30","Aricia montensis",1,0.999999999999998,1
"31","Aricia morronensis",16.3679868185978,-29.1585415591899,61.8945151963855
"32","Aricia nicias",12.9960850557176,1.10554258426365,24.8866275271715
"33","Azanus jesous",1,,
"34","Azanus ubaldus",1,,
"35","Boloria aquilonaris",32.1753479708321,19.1628404772486,45.1878554644157
"36","Boloria chariclea",6.89909183102544,-19.8472614739456,33.6454451359964
"37","Boloria dia",2.53387342551087,-0.504715354704333,5.57246220572608
"38","Boloria eunomia",23.5944643671641,9.51857901846931,37.6703497158588
"39","Boloria euphrosyne",13.0830597880355,4.79978883099081,21.3663307450801
"40","Boloria freija",27.804596963685,-22.3278739557629,77.9370678831329
"41","Boloria frigga",20.248700785625,-14.3493537806393,54.8467553518893
"42","Boloria graeca",8.17090520809407,-0.0605357262285153,16.4023461424166
"43","Boloria improba",32.8958885079698,-4.23454061226393,70.0263176282035
"44","Boloria napaea",6.62518588782087,-0.446572348013549,13.6969441236553
"45","Boloria pales",13.0836596650417,6.22597562999539,19.9413437000879
"46","Boloria polaris",27.5533886332099,-34.497073845858,89.6038511122777
"47","Boloria selene",9.03762269736685,4.14242814814175,13.9328172465919
"48","Boloria thore",14.4884552655456,-5.81569003738849,34.7926005684796
"49","Boloria titania",38.2318033613456,15.409552954821,61.0540537678702
"50","Borbo borbonica",1,,
"51","Brenthis daphne",4.00989686876973,0.562227168893855,7.45756656864561
"52","Brenthis hecate",13.8528504640194,1.82316923199433,25.8825316960446
"53","Brenthis ino",7.18016469015435,1.1306581513897,13.229671228919
"54","Brintesia circe",8.05118112898582,2.88990900254672,13.2124532554249
"55","Cacyreus marshalli",1,1,1
"56","Callophrys avis",8.96934099574789,-30.4182068094734,48.3568888009692
"57","Callophrys rubi",2.7652845484171,0.779138196551318,4.75143090028288
"58","Carcharodus alceae",3.69542214867904,0.66246739228208,6.728376905076
"59","Carcharodus baeticus",24.6653733350124,-24.5932672399368,73.9240139099616
"60","Carcharodus floccifera",23.3239478626807,11.7084066290912,34.9394890962701
"61","Carcharodus lavatherae",33.2163202349088,17.0234971338702,49.4091433359473
"62","Carcharodus orientalis",13.2695073012855,3.0738891529924,23.4651254495787
"63","Carcharodus stauderi",1,,
"64","Carcharodus tripolinus",1,,
"65","Carterocephalus palaemon",6.0487427513748,1.50174420561934,10.5957412971303
"66","Carterocephalus silvicola",23.7164292141864,3.74141654007221,43.6914418883005
"67","Celastrina argiolus",1,1,1
"68","Charaxes jasius",4.26582982114063,-4.28580825646596,12.8174678987472
"69","Chazara briseis",41.6247151671563,25.2198845955395,58.0295457387731
"70","Chazara persephone",30,,
"71","Chazara prieuri",20,,
"72","Coenonympha arcania",6.2486913394411,-1.23678146045384,13.734164139336
"73","Coenonympha corinna",1,0.999999999999997,1
"74","Coenonympha dorus",10.237013602506,-29.378332219011,49.8523594240229
"75","Coenonympha gardetta",5.49833360069421,-3.7866516317708,14.7833188331592
"76","Coenonympha glycerion",6.46761365241021,-0.482632870170429,13.4178601749908
"77","Coenonympha hero",48.3374639940293,31.2784210963942,65.3965068916644
"78","Coenonympha leander",6.46959161449064,-4.86314726184841,17.8023304908297
"79","Coenonympha oedippus",51.7165468170597,33.1158953067442,70.3171983273752
"80","Coenonympha orientalis",16.8381220109046,-18.2552689672865,51.9315129890957
"81","Coenonympha pamphilus",2.21673899754772,0.541772042291087,3.89170595280435
"82","Coenonympha phryne",80,,
"83","Coenonympha rhodopensis",10.2651562018892,1.80799031014244,18.722322093636
"84","Coenonympha thyrsis",1,,
"85","Coenonympha tullia",35.0870599663582,22.7485618505832,47.4255580821332
"86","Colias alfacariensis",4.0117893350213,0.180976958013827,7.84260171202877
"87","Colias aurorina",1,1,1
"88","Colias caucasica",18.7564688487363,6.07978094975216,31.4331567477204
"89","Colias chrysotheme",55.7183332799874,27.7100866154249,83.7265799445499
"90","Colias crocea",1,0.999999999999999,1
"91","Colias erate",3.4712188153127,-1.03195040912194,7.97438803974734
"92","Colias hecla",16.8087896773157,-19.2524642552676,52.8700436098989
"93","Colias hyale",1.50743826304437,0.186097473503806,2.82877905258494
"94","Colias myrmidone",74.0483006536978,58.8272270953371,89.2693742120584
"95","Colias palaeno",27.9445804785243,11.2026330355858,44.6865279214629
"96","Colias phicomone",1.13218374485814,-0.445400440800379,2.70976793051667
"97","Colias tyche",6.89909183102544,-19.8472614739456,33.6454451359964
"98","Colotis evagore",1,,
"99","Cupido alcetas",13.5756849005578,4.16212956433131,22.9892402367842
"100","Cupido argiades",6.25181400334052,0.170690531140397,12.3329374755406
"101","Cupido decoloratus",13.7686004763252,3.27472669043885,24.2624742622116
"102","Cupido lorquinii",1,,
"103","Cupido minimus",11.2458407286616,4.53670724391995,17.9549742134032
"104","Cupido osiris",25.4139971423288,9.43212769444741,41.3958665902102
"105","Cyaniris semiargus",8.47010043503399,-0.312056500601393,17.2522573706694
"106","Danaus chrysippus",2.27317012441298,-4.32187624641284,8.8682164952388
"107","Danaus plexippus",1,,
"108","Erebia aethiopella",1,0.999999999999997,1
"109","Erebia aethiops",14.3693037166487,5.54764842271103,23.1909590105863
"110","Erebia albergana",9.08203611229291,-2.12041982509713,20.2844920496829
"111","Erebia arvernensis",1,1,1
"112","Erebia calcarius",11.6327540264297,-17.0641766867543,40.3296847396138
"113","Erebia cassioides",1,1,1
"114","Erebia christi",44.5966500159592,-68.2461868125089,157.439486844427
"115","Erebia claudina",20,,
"116","Erebia disa",10.0038770052494,-30.8195043549695,50.8272583654683
"117","Erebia embla",6.00205468146207,-21.255749852652,33.2598592155762
"118","Erebia epiphron",13.4909883111572,6.59496419874655,20.3870124235679
"119","Erebia epistygne",10.7396109484645,-109.930932857999,131.410154754928
"120","Erebia eriphyle",11.2828709157363,-6.1129283703203,28.6786702017929
"121","Erebia euryale",1,1,1
"122","Erebia flavofasciata",19.9876907004581,-17.6511113258314,57.6264927267476
"123","Erebia gorge",15.6557958575977,7.19225793245662,24.1193337827388
"124","Erebia gorgone",1.27957327940589,-5.68071135142614,8.23985791023793
"125","Erebia hispania",1,0.999999999999999,1
"126","Erebia lefebvrei",11.0230156921366,-18.5126858140296,40.5587171983028
"127","Erebia ligea",8.19238027138382,-0.169272012956,16.5540325557236
"128","Erebia manto",17.8621854472569,5.94629272824952,29.7780781662642
"129","Erebia medusa",15.3342962578956,4.54781126363052,26.1207812521606
"130","Erebia melampus",5.76723125781612,-5.66778804290891,17.2022505585412
"131","Erebia melas",15.9736010218648,2.30817181983531,29.6390302238943
"132","Erebia meolans",9.27427150817399,-3.80737728253748,22.3559202988855
"133","Erebia mnestra",4.0836594317818,-8.78861448692657,16.9559333504902
"134","Erebia montana",4.0836594317818,-8.78861448692657,16.9559333504902
"135","Erebia neleus",27.1451492985897,0.612879731302012,53.6774188658773
"136","Erebia neoridas",1,1,1
"137","Erebia nivalis",14.7182167761346,-11.179436641899,40.6158701941681
"138","Erebia oeme",6.03088232291471,0.130494136426916,11.9312705094025
"139","Erebia orientalis",24.1047329681642,-286.69205555115,334.901521487478
"140","Erebia ottomana",4.38726717522784,-1.54170318095417,10.3162375314099
"141","Erebia palarica",1,,
"142","Erebia pandrose",11.1387745743127,2.9441730113287,19.3333761372966
"143","Erebia pharte",10.7009953349243,-0.45454707692784,21.8565377467764
"144","Erebia pluto",6.57003648419493,-3.37285886861995,16.5129318370098
"145","Erebia polaris",20,19.9999999999999,20.0000000000001
"146","Erebia pronoe",11.2297621347126,2.4347686968125,20.0247555726126
"147","Erebia rhodopensis",35.0540284273535,11.2542543048306,58.8538025498764
"148","Erebia rondoui",1,0.999999999999999,1
"149","Erebia scipio",11.9243538743652,-107.420134987097,131.268842735827
"150","Erebia sthennyo",1,0.999999999999999,1
"151","Erebia stiria",1,1,1
"152","Erebia styx",14.4797044179874,-7.11865816683718,36.078067002812
"153","Erebia sudetica",42.0375225507534,-10.2841086205002,94.3591537220069
"154","Erebia triarius",4.0821257396421,-2.08481830684899,10.2490697861332
"155","Erebia tyndarus",5.76723125781612,-5.66778804290891,17.2022505585412
"156","Erebia zapateri",1,,
"157","Erynnis marloyi",18.1736554829029,-6.0223732332025,42.3696841990083
"158","Erynnis tages",7.4668185532949,1.66843661528043,13.2652004913094
"159","Euchloe ausonia",14.1203677159786,3.65382094019142,24.5869144917658
"160","Euchloe bazae",20,,
"161","Euchloe belemia",1,,
"162","Euchloe crameri",1,1,1
"163","Euchloe insularis",1,0.999999999999997,1
"164","Euchloe penia",31.1761050423409,-33.7011014632154,96.0533115478972
"165","Euchloe simplonia",3.83656817673971,-7.97269498735337,15.6458313408328
"166","Euchloe tagis",13.2844108831188,-14.3493835649204,40.9182053311581
"167","Eumedonia eumedon",12.243865636034,6.43253567511938,18.0551955969486
"168","Euphydryas aurinia",31.2445258693563,23.0859803566427,39.40307138207
"169","Euphydryas cynthia",10.1627612773508,-2.7271830260514,23.0527055807529
"170","Euphydryas desfontainii",15.8657219739721,-168.315634362209,200.047078310153
"171","Euphydryas iduna",13.7040045030918,-13.5056997457389,40.9137087519224
"172","Euphydryas intermedia",15.5850593229787,-2.84029371348362,34.010412359441
"173","Euphydryas maturna",39.9887749393403,29.1797327522528,50.7978171264278
"174","Fabriciana adippe",8.34754530640781,1.43317079621512,15.2619198166005
"175","Fabriciana elisa",9.07564612563484,-110.268842735827,128.420134987097
"176","Fabriciana niobe",21.7876297483352,11.3240268002885,32.2512326963819
"177","Favonius quercus",3.21248804805265,0.748824944052854,5.67615115205245
"178","Freyeria trochylus",38.7939596462527,-462.63277795792,540.220697250425
"179","Gegenes nostrodamus",4.83526534492975,-4.9785206892252,14.6490513790847
"180","Gegenes pumilio",29.4783010209861,-2.52407890452551,61.4806809464978
"181","Glaucopsyche alexis",16.7195714204698,9.57890089648419,23.8602419444554
"182","Glaucopsyche melanops",1,0.999999999999999,1
"183","Gonepteryx cleopatra",4.04258936702677,-2.68700537567007,10.7721841097236
"184","Gonepteryx farinosa",29.7839806987777,-35.3611476216692,94.9291090192246
"185","Gonepteryx rhamni",1,1,1
"186","Hamearis lucina",22.9871483671925,11.4696744491553,34.5046222852298
"187","Hesperia comma",10.6529368448419,5.2019166225633,16.1039570671206
"188","Heteropterus morpheus",15.5777223419549,6.08013876379815,25.0753059201117
"189","Hipparchia aristaeus",1,0.999999999999997,1
"190","Hipparchia blachieri",1,,
"191","Hipparchia christenseni",30,,
"192","Hipparchia cretica",1,,
"193","Hipparchia fagi",14.3736381372955,5.06145470791749,23.6858215666734
"194","Hipparchia fatua",10.4140000251896,-14.5354185902534,35.3634186406326
"195","Hipparchia fidia",6.16535081009103,-9.36690177010512,21.6976033902872
"196","Hipparchia hermione",24.7605574100614,9.65845502083805,39.8626597992848
"197","Hipparchia leighebi",1,,
"198","Hipparchia mersina",1,,
"199","Hipparchia neapolitana",1,,
"200","Hipparchia neomiris",1,0.999999999999997,1
"201","Hipparchia pellucida",20,,
"202","Hipparchia sbordonii",50,,
"203","Hipparchia semele",11.5049580072637,4.64595236311187,18.3639636514156
"204","Hipparchia senthes",10.4140000251896,-14.5354185902534,35.3634186406326
"205","Hipparchia statilinus",29.2059681468822,16.62848596205,41.7834503317143
"206","Hipparchia syriaca",5.07625648048601,-1.8945457073478,12.0470586683198
"207","Hipparchia volgensis",6.70229070381143,-1.99643814332356,15.4010195509464
"208","Hyponephele lupina",25.3245482120127,6.56264443594082,44.0864519880847
"209","Hyponephele lycaon",22.4128906767907,9.3533483222838,35.4724330312976
"210","Iolana debilitata",1,,
"211","Iolana iolas",34.2198692728333,16.8146578252764,51.6250807203901
"212","Iphiclides feisthamelii",1,1,1
"213","Iphiclides podalirius",8.85881091265423,3.01947212353799,14.6981497017705
"214","Issoria lathonia",2.52481821649848,0.417333344662082,4.63230308833488
"215","Kirinia climene",35.4376608304345,2.00971226322146,68.8656093976476
"216","Kirinia roxelana",6.96402749295829,-0.916488517724528,14.8445435036411
"217","Kretania eurypilus",50,,
"218","Kretania hesperica",20,,
"219","Kretania psylorita",20,,
"220","Kretania pylaon",30,,
"221","Kretania sephirus",22.0621633919056,6.24963610771752,37.8746906760937
"222","Kretania trappi",30,29.9999999999999,30
"223","Laeosopis roboris",1.27957327940589,-5.68071135142614,8.23985791023793
"224","Lampides boeticus",2.08790342568637,-0.841567249816323,5.01737410118906
"225","Lasiommata maera",4.91564867783676,1.02878644446642,8.8025109112071
"226","Lasiommata megera",5.36659679181535,0.580798500347683,10.152395083283
"227","Lasiommata paramegaera",1,0.999999999999997,1
"228","Lasiommata petropolitana",12.3344323043571,1.92459644517534,22.7442681635388
"229","Leptidea duponcheli",9.90827124445656,-0.434321787340298,20.2508642762534
"230","Leptidea juvernica",3.56078156086982,-1.25528400318907,8.37684712492871
"231","Leptidea morsei",42.6174978417179,16.9521769340501,68.2828187493858
"232","Leptidea reali",1,1,1
"233","Leptidea sinapis",6.89760097131859,0.879180072257508,12.9160218703797
"234","Leptotes pirithous",3.80564567677011,-3.7493050126842,11.3605963662244
"235","Libythea celtis",7.95383626757541,2.4814578134619,13.4262147216889
"236","Limenitis camilla",8.74817730412268,3.85295543517231,13.6433991730731
"237","Limenitis populi",23.9692920373084,14.0090942661925,33.9294898084242
"238","Limenitis reducta",19.7844563707203,5.32479813434201,34.2441146070986
"239","Lopinga achine",34.2892781252122,24.1455467071286,44.4330095432959
"240","Lycaena alciphron",13.0053150573168,5.77737033294329,20.2332597816903
"241","Lycaena bleusei",1,,
"242","Lycaena candens",3.75067767748712,-4.73763948773231,12.2389948427066
"243","Lycaena dispar",18.9752820395186,8.04315592621139,29.9074081528258
"244","Lycaena helle",49.8394250720939,38.7385458639112,60.9403042802766
"245","Lycaena hippothoe",15.9492370381303,8.58053680225716,23.3179372740035
"246","Lycaena ottomana",18.304064782968,3.21188946932837,33.3962400966077
"247","Lycaena phlaeas",1,1,1
"248","Lycaena thersamon",18.3417389981072,-1.43731271699687,38.1207907132112
"249","Lycaena thetis",20,,
"250","Lycaena tityrus",3.30474877348374,0.471577838394903,6.13791970857257
"251","Lycaena virgaureae",6.85289124508839,1.63578865483882,12.069993835338
"252","Lysandra albicans",1,,
"253","Lysandra bellargus",9.68454315549605,3.19057132940474,16.1785149815874
"254","Lysandra caelestissima",1,,
"255","Lysandra coridon",5.46489973268708,0.9397626654908,9.99003679988336
"256","Lysandra hispana",1,0.999999999999999,1
"257","Maniola chia",1,,
"258","Maniola halicarnassus",20,,
"259","Maniola jurtina",2.42117098308799,0.166864784420345,4.67547718175564
"260","Maniola megala",50,,
"261","Maniola nurag",1,,
"262","Maniola telmessia",1,,
"263","Melanargia arge",1,,
"264","Melanargia galathea",1,1,1
"265","Melanargia ines",1,,
"266","Melanargia lachesis",1,1,1
"267","Melanargia larissa",5.36945212146434,-1.77644742305941,12.5153516659881
"268","Melanargia occitanica",1,0.999999999999999,1
"269","Melanargia pherusa",1,,
"270","Melanargia russiae",23.4905930963332,-3.21132861991524,50.1925148125816
"271","Melitaea aetherie",13.684843943777,-169.105827994986,196.47551588254
"272","Melitaea arduinna",21.9897010248565,-2.94021787429545,46.9196199240084
"273","Melitaea asteria",15.8399200489216,-40.9550437181541,72.6348838159974
"274","Melitaea athalia",9.4439225435679,2.86260592521837,16.0252391619174
"275","Melitaea aurelia",25.5871590868069,15.7757812606551,35.3985369129587
"276","Melitaea britomartis",31.4373727871802,17.173026740921,45.7017188334394
"277","Melitaea celadussa",1,1,1
"278","Melitaea cinxia",18.0852226998078,9.24879596756074,26.9216494320548
"279","Melitaea deione",5.66526686981578,-14.0301187383566,25.3606524779881
"280","Melitaea diamina",20.8474177343711,12.8034643210216,28.8913711477207
"281","Melitaea didyma",11.5458203844792,2.73800157480992,20.3536391941485
"282","Melitaea ornata",6.10633481615227,-1.14123004853867,13.3538996808432
"283","Melitaea parthenoides",12.3125175998427,-7.37560123683592,32.0006364365213
"284","Melitaea phoebe",12.5283904535107,2.52445547931883,22.5323254277026
"285","Melitaea trivia",14.0821200161332,1.2946081911373,26.8696318411291
"286","Melitaea varia",6.24745685146843,-9.36123129570752,21.8561449986444
"287","Minois dryas",12.8840115487216,5.30367403062801,20.4643490668153
"288","Muschampia cribrellum",43.4857615469827,15.2339764756628,71.7375466183026
"289","Muschampia proto",7.0804903901558,-3.47030213974708,17.6312829200587
"290","Muschampia tessellum",42.9332431521368,12.2696030166416,73.5968832876319
"291","Neolycaena rhymnus",30,,
"292","Neolysandra coelestina",40.4426012042763,-137.161823423494,218.047025832047
"293","Neptis rivularis",24.6254791635054,8.9688466640176,40.2821116629931
"294","Neptis sappho",22.2512107824642,3.4528507218108,41.0495708431176
"295","Nymphalis antiopa",6.94841748069508,2.94514910280682,10.9516858585833
"296","Nymphalis polychloros",13.1497310055529,3.7313030686216,22.5681589424841
"297","Nymphalis vaualbum",46.4211937933572,19.212481099092,73.6299064876223
"298","Nymphalis xanthomelas",15.5703000616478,4.1324752937586,27.008124829537
"299","Ochlodes sylvanus",1.33243049066961,0.419915432398565,2.24494554894065
"300","Oeneis bore",13.7040045030918,-13.5056997457389,40.9137087519224
"301","Oeneis glacialis",5.76723125781612,-5.66778804290891,17.2022505585412
"302","Oeneis jutta",24.6374010638509,5.54231214430335,43.7324899833985
"303","Oeneis norna",6.89909183102544,-19.8472614739456,33.6454451359964
"304","Oeneis tarpeia",100,,
"305","Papilio alexanor",18.0554080930726,-1.48888141395986,37.5996976001051
"306","Papilio hospiton",1,0.999999999999997,1
"307","Papilio machaon",5.17007725612641,-0.0854808139404177,10.4256353261932
"308","Pararge aegeria",1.07889959807551,0.638940382769887,1.51885881338113
"309","Parnassius apollo",38.8849352639358,23.9676279729647,53.8022425549069
"310","Parnassius mnemosyne",22.9168967319128,15.4275719925965,30.4062214712291
"311","Parnassius phoebus",3.30994797748445,-5.30969028515375,11.9295862401226
"312","Pelopidas thrax",50,,
"313","Phengaris alcon",37.337758720727,29.5197255217421,45.1557919197119
"314","Phengaris arion",32.5880414805858,21.58725247614,43.5888304850316
"315","Phengaris nausithous",36.9951589671764,26.3146649161293,47.6756530182235
"316","Phengaris teleius",40.387932887715,31.7102771292971,49.0655886461329
"317","Pieris balcana",1,1,1
"318","Pieris brassicae",2.14386408115893,0.516507287973354,3.77122087434451
"319","Pieris bryoniae",14.5157470247995,1.47800999116133,27.5534840584377
"320","Pieris ergane",13.3779935268942,2.35565433431301,24.4003327194755
"321","Pieris krueperi",8.75965545771329,-12.5992329312111,30.1185438466377
"322","Pieris mannii",14.6483271897029,1.37120604816446,27.9254483312414
"323","Pieris napi",1,1,1
"324","Pieris rapae",1,1,1
"325","Plebejidea loewii",1,,
"326","Plebejus argus",4.88111814806947,1.59071220945303,8.1715240866859
"327","Plebejus argyrognomon",14.4944245401492,3.13164787502679,25.8572012052716
"328","Plebejus bellieri",1,,
"329","Plebejus idas",11.4394063191656,2.81804580585163,20.0607668324797
"330","Polygonia c-album",1.07889959807551,0.638940382769887,1.51885881338113
"331","Polygonia egea",30.7034262009401,4.31375220874462,57.0931001931356
"332","Polyommatus admetus",33.0655193070262,8.38988303073476,57.7411555833177
"333","Polyommatus amandus",7.7452843063542,2.73019657445662,12.7603720382518
"334","Polyommatus aroaniensis",9.92224649040205,-14.669825708813,34.5143186896172
"335","Polyommatus celina",1,1,1
"336","Polyommatus damocles",30,,
"337","Polyommatus damon",45.9490762991962,26.3040573618183,65.5940952365742
"338","Polyommatus damone",30,,
"339","Polyommatus daphnis",10.5866249864027,5.02074738103549,16.1525025917699
"340","Polyommatus dolus",9.07564612563484,-110.268842735827,128.420134987097
"341","Polyommatus dorylas",24.9131501238754,13.8748227939435,35.9514774538074
"342","Polyommatus eros",29.4413450878821,11.3521030604968,47.5305871152674
"343","Polyommatus escheri",3.5996922695408,-1.89807356121352,9.09745810029513
"344","Polyommatus fabressei",1,,
"345","Polyommatus fulgens",1,,
"346","Polyommatus golgus",50,,
"347","Polyommatus humedasae",50,,
"348","Polyommatus icarus",2.15967911514989,-0.522376555924484,4.84173478622427
"349","Polyommatus iphigenia",50,,
"350","Polyommatus nephohiptamenos",39.5680910496842,-87.3753868247897,166.511568924158
"351","Polyommatus nivescens",1,,
"352","Polyommatus orphicus",40.8289204177288,-17.3185459107683,98.9763867462259
"353","Polyommatus ripartii",16.9283302235943,0.955962456749241,32.9006979904394
"354","Polyommatus thersites",18.4516114580456,9.44708604123538,27.4561368748558
"355","Polyommatus timfristos",1,,
"356","Polyommatus violetae",1,,
"357","Pontia callidice",7.79484635282555,-1.30227828798895,16.8919709936401
"358","Pontia chloridice",35.4264792298096,14.5865002437952,56.2664582158239
"359","Pontia daplidice",1,1,1
"360","Pontia edusa",3.78362389361318,0.127730460478985,7.43951732674738
"361","Proterebia phegea",22.1650419867127,4.29140971371952,40.0386742597059
"362","Pseudochazara amalthea",8.43452142893257,-11.7742230932329,28.643265951098
"363","Pseudochazara amymone",34.4064277724499,-255.597363792581,324.410219337481
"364","Pseudochazara anthelea",1,,
"365","Pseudochazara cingovskii",30,,
"366","Pseudochazara euxina",30,,
"367","Pseudochazara geyeri",38.1674371301653,-1.03683747881769,77.3717117391483
"368","Pseudochazara graeca",1,,
"369","Pseudochazara orestes",64.3521365745264,-126.063080237185,254.767353386237
"370","Pseudochazara tisiphone",20.7711511306336,-150.863745918058,192.406048179326
"371","Pseudochazara williamsi",20,,
"372","Pseudophilotes abencerragus",1,,
"373","Pseudophilotes barbagiae",1,,
"374","Pseudophilotes baton",38.2242107714425,7.91779608980859,68.5306254530764
"375","Pseudophilotes bavius",35.8574091539041,9.91976754210089,61.7950507657073
"376","Pseudophilotes panoptes",1,,
"377","Pseudophilotes vicrama",30.539980933099,17.0142287025964,44.0657331636017
"378","Pyrgus alveus",16.6870321484721,8.67168145797639,24.7023828389679
"379","Pyrgus andromedae",9.44164327598998,1.77808312644678,17.1052034255332
"380","Pyrgus armoricanus",21.2156814895088,10.559857057557,31.8715059214606
"381","Pyrgus cacaliae",12.0657145680697,-0.805025480635788,24.9364546167751
"382","Pyrgus carlinae",4.30263816689012,-12.6241759555387,21.229452289319
"383","Pyrgus carthami",18.0262984562342,6.44167940185289,29.6109175106154
"384","Pyrgus centaureae",6.89909183102544,-19.8472614739456,33.6454451359964
"385","Pyrgus cinarae",19.0102062713478,7.8324311840449,30.1879813586506
"386","Pyrgus cirsii",42.4129090870614,-1.36131777004579,86.1871359441687
"387","Pyrgus foulquieri",1,0.999999999999999,1
"388","Pyrgus malvae",5.30725816768997,1.248503893892,9.36601244148794
"389","Pyrgus malvoides",5.83035407164198,-0.914678799784839,12.5753869430688
"390","Pyrgus onopordi",31.3716335024731,-19.7199991734667,82.4632661784129
"391","Pyrgus serratulae",16.246095802275,8.32464329497463,24.1675483095754
"392","Pyrgus sidae",15.7414039451428,4.43932905085476,27.0434788394308
"393","Pyrgus warrenensis",17.7382674740314,4.98001175830647,30.4965231897562
"394","Pyronia bathseba",1,0.999999999999999,1
"395","Pyronia cecilia",1,1,1
"396","Pyronia tithonus",23.0945040850637,7.69554577362148,38.493462396506
"397","Satyrium acaciae",10.1553988680655,2.08730618195108,18.22349155418
"398","Satyrium esculi",1,1,1
"399","Satyrium ilicis",16.8684612887044,7.95751803917038,25.7794045382384
"400","Satyrium ledereri",50,,
"401","Satyrium pruni",9.89031094381969,2.80494242463028,16.9756794630091
"402","Satyrium spini",6.22873756185862,1.86147172385295,10.5960033998643
"403","Satyrium w-album",11.4262819755972,5.02982681238372,17.8227371388107
"404","Satyrus actaea",6.16535081009103,-9.36690177010512,21.6976033902872
"405","Satyrus ferula",5.75170703299714,-0.460799126970083,11.9642131929644
"406","Satyrus virbius",30,,
"407","Scolitantides orion",26.3916190053549,14.9087011570646,37.8745368536451
"408","Speyeria aglaja",5.66912472990093,0.533031821754512,10.8052176380473
"409","Spialia orbifer",14.3845417158656,-1.13526866050478,29.9043520922359
"410","Spialia phlomidis",17.1147119379085,-1.74793822498616,35.9773621008031
"411","Spialia rosae",1,,
"412","Spialia sertorius",19.9465038404506,5.37283193628133,34.5201757446198
"413","Spialia therapne",9.07564612563484,-110.268842735827,128.420134987097
"414","Tarucus balkanicus",9.2264393124636,-3.45157511073808,21.9044537356653
"415","Tarucus theophrastus",1,,
"416","Thecla betulae",7.14591027974533,3.11143513495624,11.1803854245344
"417","Thymelicus acteon",17.6258168417227,8.94797225585241,26.3036614275929
"418","Thymelicus hyrax",1,,
"419","Thymelicus lineola",1.27976902297006,0.455712042120061,2.10382600382006
"420","Thymelicus sylvestris",1,0.999999999999999,1
"421","Tomares ballus",15.8657219739721,-168.315634362209,200.047078310153
"422","Tomares callimachus",50,,
"423","Tomares nogelii",61.5774169321282,-123.98795969611,247.142793560367
"424","Turanana taygetica",80,,
"425","Vanessa atalanta",1,1,1
"426","Vanessa cardui",1.09035462736652,0.593922395465448,1.5867868592676
"427","Vanessa virginiensis",1,,
"428","Ypthima asterope",20,,
"429","Zegris eupheme",26.671545485567,-284.274358595498,337.617449566632
"430","Zerynthia cassandra",1,,
"431","Zerynthia cerisy",23.9905026116665,-0.451762514238091,48.432767737571
"432","Zerynthia cretica",20,,
"433","Zerynthia polyxena",18.0153286904555,8.30356299781518,27.7270943830957
"434","Zerynthia rumina",2.16243626700345,-26.7776945664561,31.102567100463
"435","Zizeeria karsandra",30,29.9999999999999,30
"436","Zizeeria knysna",1,,
